KQA;KQ;Kenya Airways
KRA;;Transcontinental Airlines
KRB;;Karibu Airways Company
KRC;;Royal New Zealand Air Force
KRE;;AeroSucre
KRF;;United Kingdom Royal VIP Flights
KRG;;Krimaviamontag
KRH;;United Kingdom Royal VIP Flight
KRI;K9;Krylo Airlines
KRM;;Crimea Universal Avia
KRN;;Kaz Agros Avia
KRO;;Kroonk Air Agency
KRP;V3;Carpatair
KRS;;Rosen Aviation
KRT;;Air Kokshetau
KRV;;Khoriv-Avia
KSA;;K S Avia
KSI;;Air Kissari
KSM;;Kosmos
KSP;;Servicios Aéreos Expecializados En Transportes Petroleros
KSS;;Raytheon Travel Air
KST;;PTL Luftfahrtunternehmen
KSU;;Kansas State University
KTA;;Kirov Air Enterprise
KTB;;Transaviabaltika
KTC;;Kyrgyz Trans Avia
KTK;;Katekavia
KTL;;P & P Floss Pick Manufacturers
KTN;;Aeronavigaciya
KTR;;HT Helikoptertransport
KTS;;Transair-Gyraintiee
KTV;;Kata Transportation
KUS;;National Airlines
KVK;;Olimp Air
KVR;;Alliance Avia
KVS;;Kevis
KVZ;;Z-Aero Airlines
KWA;;Vozdushnaya Academy
KWN;;Kwena Air
KWX;;Florida Aerocharter
KYB;;Skybridge AirOps
KYC;;Av Atlantic
KYD;;Sky Messaging
KYM;;Krym
KYR;;Sky Aeronautical Services
KYV;YK;Cyprus Turkish Airlines
KZA;;Kurzemes Avio
KZE;;Euro-Asia Air International
KZH;;Zhez Air
KZM;;Phoebus Apolloa Zambia
KZR;KC;Air Astana
KZS;;Kazaviaspas
KZU;GO;Kuzu Airlines Cargo
KZW;;Khalifa Airways
LAA;LN;Libyan Arab Airlines
LAB;JF;L.A.B. Flying Service
LAC;;Lockeed Aircraft Corporation
LAD;;Lebanon Airport Development Corporation
LAF;;Latvian Air Force
LAG;;Aviation Legacy
LAH;;L A Helicopter
LAJ;KJ;British Mediterranean Airways
LAL;;Labrador Airways
LAM;TM;Linhas Aéreas de Moçambique
LAN;LA;LAN Airlines
LAO;QV;Lao Airlines
LAP;PZ;TAM Mercosur
LAQ;LQ;Lebanese Air Transport
LAR;;Lawrence Aviation
LAT;;Lebanese Air Transport (charter)
LAU;;Líneas Aéreas Suramericanas
LAW;;Link Airways of Australia
LAX;;Laminar Air
LAY;;Layang-Layang Aerospace
LBC;LV;Albanian Airlines
LBH;;Laker Airways (Bahamas)
LBI;;Albisa
LBQ;;Quest Diagnostics
LBR;;Elbe Air Transport
LBR;;Lepl Project Limited (Air Costa)
LBT;BJ;Nouvel Air Tunisie
LBW;;Albatros Airways
LBY;;Belle Air
LBZ;;Angkasa Super Service
LCA;;Leconte Airlines
LCB;;LC Busre
LCC;;The Lancair Company
LCD;ZE;Líneas Aéreas Azteca
LCG;;Lignes Aeriennes Congolaises
LCH;;Lynch Flying Service
LCM;;Líneas Aéreas Comerciales
LCN;;Líneas Aéreas Canedo LAC
LCO;;LAN Cargo
LCR;;Libyan Arab Air Cargo
LCS;;RAF Leuchars
LCT;;Compañía De Actividades Y Servicios De Aviación
LCT;;Link Conexion Aerea
LCY;;London City Airport Jet Centre
LDA;NG;Lauda Air
LDE;;LADE - Líneas Aéreas Del Estado
LDG;;Aerolíneas Aéreas Ejecutivas De Durango
LDI;;Lauda Air Italy
LDL;;Aerologic
LDN;;Al-Donas Airlines
LDR;;Aero Lider
LEA;;Unijet
LEB;;Lebap
LEC;;Linex
LED;;Blom Geomatics
LEE;;RAF Leeming
LEG;;The Army Aviation Heritage Foundation
LEJ;;FSH Luftfahrtunternehmen
LEL;;Leonsa De Aviación
LEM;;Aleem
LEN;;Lentini Aviation
LEP;;Air Costa
LEP;;Laughlin Express
LER;QL;Línea Aérea de Servicio Ejecutivo Regional
LET;;Aerolíneas Ejecutivas
LEU;;Lions-Air
LEX;;L'Express Airlines
LFA;;Air Alfa
LFC;;Aero Control Air
LFE;;Luxflight Executive
LFI;;National Airways Corporation
LFL;;Executive Air
LFO;;Deutsches Zentrum fur Luft-und Raumfahrt EV
LFP;;Alfa Aerospace
LFR;;Atlantic Airfreight Aviation
LFT;;Aerolift Company
LGA;;Logistic Air
LGC;;Legacy Air
LGD;;Legend Airlines
LGL;LG;Luxair
LGN;;Aerolaguna
LGT;;Longtail Aviation
LGU;;Servicios Aéreos Ejecutivos De La Laguna
LGW;HE;Luftfahrtgesellschaft Walter
LHB;;Liebherr Geschaeftreiseflugzeug
LHC;;London Helicopter Centres
LHN;EO;Express One International
LHR;;Al Ahram Aviation
LHS;;Luhansk
LHT;;Lufthansa Technik
LIA;LI;Leeward Islands Air Transport
LIB;VD;Air Liberté
LIB;;Polizeihubschrauberstaffel Hamburg
LID;D4;Alidaunia
LIE;;Al-Dawood Air
LIF;;Rocky Mountain Holdings
LIJ;;Líneas Aéreas San Jose
LIL;TE;FlyLal
LIN;;Aerolimousine
LIQ;;Lid Air
LIR;;Minsk Aircraft Overhaul Plant
LIS;;Eastern Express
LIV;;Air Livonia
LJA;;Air Jamahiriya Company
LJY;;L J Aviation
LKA;;Lao Capricorn Air
LKD;;Lignes Aeriennes Du Tchad
LKE;;Lucky Air
LKL;;Lakeland Aviation
LKN;IK;Lankair
LKP;;American Aviation
LKR;;Laker Airways
LKS;;Airlink Solutions
LKW;;Top Sky International
LKY;;Air Solutions
LLA;;Servico Leo Lopex
LLB;LB;Lloyd Aéreo Boliviano
LLC;S5;Small Planet Airlines
LLD;;Lloyd Aviation
LLL;;Lao Skyway
LLM;YL;Yamal Airlines
LLO;;Operation Enduring Freedom
LLP;P7;Small PLanet Airlines
LLR;CD;Alliance Air
LLS;;Servicios Aéreos Estrella
LMA;;Aerolima
LMC;;Línea Aérea Mexicana de Carga
LME;;Lignes Mauritaniennes Air Express
LMG;;South African Air Force
LMJ;;Masterjet
LMK;;Grantex Aviation
LML;;Alamia Air
LMN;;Líneas Aéreas Monarca
LMO;;Sky One Holdings as Privaira
LMP;;Air Plus Argentina
LMR;;Lamra
LMS;;Lomas Helicopters
LMT;;Almaty Aviation
LMX;;Aerolíneas Mexicanas J S
LMY;;Air Almaty
LMZ;;Air Almaty ZK
LNA;;Lnair Air Services
LNC;;LAN Dominica
LNE;XL;Aerolane
LNG;;Lockheed Martin Aeronautics Company
LNI;JT;Lion Mentari Airlines
LNK;;Airlink
LNP;L7;Línea Aérea SAPSA
LNT;;Aerolíneas Internacionales
LNX;;London Executive Aviation
LOD;;Malmoe Air Taxi
LOF;AX;Trans States Airlines
LOG;LC;Loganair
LOK;;Alok Air
LOP;;RAF Linton-on-Ouse
LOR;;Leo-Air
LOS;;RAF Lossiemouth
LOT;LO;LOT Polish Airlines
LOU;;Air Saint Louis
LOV;;London Flight Centre (Stansted)
LPA;;Pal Aerolíneas
LPC;;Alpine Aviation
LPD;;UK Royal/HRH Duke of York
LPE;LP;LAN Peru
LPL;;Lease-a-Plane International
LPN;L7;Laoag International Airlines
LPR;MJ;Líneas Aéreas Privadas Argentinas
LPV;A6;Air Alps Aviation
LRA;;Little Red Air Service
LRB;;L R Airlines
LRC;LR;LACSA
LRD;;Laredo Air
LRO;;Alrosa-Avia
LRR;;Lorraine Aviation
LRS;;Sansa
LRT;;Lincoln Airlines
LRW;;Al Rida Airways
LSA;;LANSA
LSC;;Los Cedros Aviación
LSE;;Línea De Aeroservicios
LSK;;Aurela
LSM;;Aerobusinessservice
LSP;;Spectrum Aviation Incorporated
LSR;;Alsair
LSS;;Lone Star Airlines
LSU;;Laus
LSV;;Slovenian Ministry of Defence
LSY;;Lindsay Aviation
LTA;;Trans Atlantis
LTC;;LatCharter
LTD;;Executive Express Aviation/JA Air Charter
LTE;XO;LTE International Airways
LTF;DV;Lufttaxi Fluggesellschaft
LTI;;Aerotaxis Latinoamericanos
LTL;;Benin Littoral Airways
LTO;L3;LTU Austria
LTR;L5;Lufttransport
LTS;;Flight Inspections and Systems
LTU;LT;LTU International
LTW;;Luchtvaartmaatschappij Twente
LTY;;Liberty Air
LUC;;Albinati Aeronautics
LUE;;Aeroclub de Alicante
LUK;;LUKoil-Avia
LUR;TD;Atlantis European Airways
LUT;;Luft Carago
LUV;;Luxembourg Air Rescue
LUZ;;Luzair
LVB;;IRS Airlines
LVD;;Luftfahrt-Vermietungs-Dienst
LVG;LM;Livingston
LVN;;Aliven
LVR;;Aviavilsa
LVT;;La Valenciana Taxi Aéreo
LWA;;Libyan Wings
LWD;;Leisure Air
LWL;;Lowlevel
LXA;;Luxaviation
LXF;;Lynx Air International
LXG;L8;Air Luxor GB
LXJ;;Bombardier Business Jet Solutions
LXO;;Luxor Air
LXP;LU;LAN Express
LXR;LK;Air Luxor
LYB;;Lynden Air Cargo
LYC;L2;Lynden Air Cargo
LYD;;Lydd Air
LYF;;Lithuanian Air Force
LYH;;Yankee Lima Helicopteres
LYM;;Key Lime Air
LYN;QH;Air Kyrgyzstan
LYN;QH;Kyrgyzstan
LYT;;Apatas Air
LYW;;Libyan Airlines
LYX;;Lynx Aviation
LZA;;Lanza Air
LZB;FB;Bulgaria Air
LZF;;Lease Fly
LZP;;Air Ban
LZR;;Air Lazur
LZT;;Lanzarote Aerocargo
MAA;M7;MasAir
MAB;;Millardair
MAC;3O;Air Arabia Maroc
MAC;R5;Malta Air Charter
MAD;;Maple Air Services
MAE;;Mali Air
MAF;;Mission Aviation Fellowship
MAH;MA;Malév Hungarian Airlines
MAI;;Max Avia
MAJ;;Majestic Airlines
MAK;IN;MAT Macedonian Airlines
MAL;;Morningstar Air Express
MAM;;Aeródromo De La Mancha
MAN;;Mannion Air Charter
MAQ;;Mac Aviation
MAR;;March Helicopters
MAS;MH;Malaysia Airlines
MAT;;Maine Aviation
MAU;MK;Air Mauritius
MAV;;Minoan Air
MAW;;Mustique Airways
MAX;;Max-Aviation
MAZ;;Mines Air Services Zambia
MBA;;Avag Air
MBB;;Air Manas
MBC;;Airjet Exploração Aérea De Carga
MBE;;Martin-Baker
MBG;;Zephyr Aviation
MBI;;Mountain Bird
MBL;;First City Air
MBN;Q3;Zambian Airways
MBO;;Mobil Oil
MBR;;Brazilian Navy Aviation
MBS;;Mbach Air
MBV;;Aeriantur-M
MCB;;Air Mercia
MCC;;MCC Aviation
MCD;;Air Medical
MCE;;Marshall Aerospace
MCF;;MAC Fotografica
MCG;;SOS Helikoptern Gotland
MCH;;McAlpine Helicopters
MCK;CC;Macair Airlines
MCL;;Medical Aviation Services
MCM;;Heli-Air-Monaco
MCN;;Mac Dan Aviation Corporation
MCO;;Aerolíneas Marcos
MCP;;Marcopolo Airways
MCS;;Macedonian Airlines
MCT;;Transportación Aérea Del Mar De Cortés
MCV;;MTC Aviación
MCX;;Cargo Express
MCY;;Ambulance Air Africa
MDA;AE;Mandarin Airlines
MDB;;Monde Air Charters
MDC;;Atlantic Aero and Mid-Atlantic Freight
MDE;;Mauritanienne De Transport Aerien
MDF;;Mediterranean Air Freight
MDG;MD;Air Madagascar
MDH;;Madina Air
MDJ;;Jetran Air
MDL;RI;Mandala Airlines
MDL;;Tigerair Mandala
MDM;;Medavia
MDN;;Mudan Airlines
MDR;;Compania Mexicana De Aeroplanos
MDS;;McNeely Charter Services
MDT;;Sundt Air
MDV;2M;Moldavian Airlines
MDW;JI;Midway Airlines (1993–2003)
MDW;ML;Midway Airlines (1976–1991)
MDX;;Aerosud Charter
MDY;;Mediterranean Airways
MEA;ME;Middle East Airlines
MEC;;Mercury Aircourier Service
MED;;Ontario Ministry of Health
MEE;;Elimediterranea
MEF;;Air Meridan
MEI;;Merlin Airways
MEJ;;Medjet International
MEK;;Med-Trans of Florida
MEL;;Mega Linhas Aéreas
MEM;;Meridian Limited
MEP;YX;Midwest Airlines
MER;;Methow Aviation
MES;XJ;Mesaba Airlines
MET;;Meteorological Research Flight
MEX;;Metro Express
MEY;;Justair Scandinavia
MFA;;Martyn Fiddler Associates
MFB;;Mountain Flyers 80
MFC;;Moncton Flying Club
MFL;;Aero McFly
MFR;;Midline Air Freight
MFS;;Miller Flying Services
MFT;;Multiflight
MFZ;;Mofaz Air
MGA;;MG Aviación
MGB;;Coulson Flying Service
MGE;;Asia Pacific Airlines
MGG;;Elmagal Aviation Services
MGI;;Marghi Air
MGK;;Mega
MGL;OM;MIAT Mongolian Airlines
MGM;;Transporte Aero MGM
MGO;;Punto Fa
MGR;;Magna Air
MGS;;Aeromagar
MGX;YM;Montenegro Airlines
MHA;;Mountain High Aviation
MHC;;Aero Jomacha
MHD;;Yas Air Kish
MHF;;Maritime Helicopters
MHL;;Meridian Airlines
MHN;;Manhattan Air
MHQ;;Skargardshavets Helikoptertjanst
MHS;;Air Memphis
MHU;;Air Memphis
MIA;;Mauria
MIC;;Mint Airways
MID;;Midland Airport Services
MIE;;Aero Premier De Mexico
MIF;;Miras
MIG;;Russian Aircraft Corporation-MiG
MIM;;Mimino
MIR;;Miramichi Air Service
MIS;;Midstate Airlines
MIT;;Flight Line
MIZ;;Desarrollo Milaz
MJB;;Magic Blue Airlines
MJC;;Mandarin Air
MJL;;Jet Line International
MJM;;Eti 2000
MJN;RS;Royal Air Force of Oman
MJR;;Midamerica Jet
MJT;;Mex-Jet
MKA;;MK Airline
MKH;;Air Marrakech Service
MKK;;Malaya Aviatsia Dona
MKL;;McCall Aviation
MKN;M8;Mekong Airlines
MKO;;Markoss Aviation
MKS;;Pimichikamac Air
MKY;;Monky Aerotaxis
MLA;Q5;40-Mile Air
MLB;;Manaf International Airways
MLC;;Malila Airlift
MLD;9U;Air Moldova
MLE;;Moldaeroservice
MLF;;Amal Airlines
MLG;;Malagasy Airlines
MLH;;Mahalo Air
MLI;L9;Air Mali
MLK;;Millennium Air
MLL;;Aeroclub de Mallorca
MLN;;Air Madeleine
MLO;;Servicios Aéreos Milenio
MLR;MJ;Mihin Lanka
MLS;;Mall Airways
MLU;;Zracno Pristaniste Mali Losinj
MLV;;Multiservicios Aereos Del Valle
MLX;;Malawi Express
MMA;8M;Myanmar Airways International
MMC;;Aermarche
MMD;;Air Alsie
MMG;;Aereo Ruta Maya
MMJ;;Macau Jet International
MML;;Hunnu Air
MMM;;Aviation Company Meridian
MMP;;AMP Incorporated
MMR;;Musrata Air Transport
MMS;;SAAD (A320) Limited
MMX;;Airmax
MMZ;MM;EuroAtlantic Airways
MNA;MZ;Merpati Nusantara Airlines
MNB;MB;MNG Airlines
MNC;;MIT Airlines
MNE;;Aerolíneas Amanecer
MNG;;Aero Mongolia
MNH;;Monarch Airlines
MNI;;Aeromilenio
MNJ;IM;Menajet
MNL;;Miniliner
MNO;JE;Mango
MNR;;Mann Air
MNS;;Ministic Air
MNT;5M;Montserrat Airways
MNU;;Elite Airways
MNV;;Mauritanienne Aerienne Et Navale
MNX;;Manx Airlines
MNY;;Mooney Aircraft Corporation
MNZ;;Murmansk Aircompany
MOC;;Air Monarch Cargo
MOH;;Tigerfly
MON;ZB;Monarch Airlines
MOP;;Aeropublicitaria De Angola
MOR;;Aerolíneas De Morelia
MOS;;Misr Overseas Airways
MOV;NN;VIM Airlines
MOW;;Mohawk Airlines
MPA;;Mid-Pacific Airlines
MPC;;Mountain Pacific Air
MPD;A7;Air Plus Comet
MPE;5T;Canadian North
MPH;MP;Martinair
MPI;;Mosphil Aero
MPJ;AQ;MAP-Management and Planung
MPL;;Master Planner
MPO;;Transportes Aéreos Amparo
MPR;;Empire Aviation Services
MPS;;Metroplis
MPT;;Miapet-Avia
MPX;QO;Aeromexpress
MQT;;Air ITM
MRA;;Martinaire
MRD;;Meridian Air Cargo
MRE;;Namibia Commercial Aviation
MRF;;Mauritanienne Air Fret
MRG;;MANAG'AIR
MRH;;RAF Marham
MRI;;Servicios Aéreos Moritani
MRK;;Markair
MRL;;Aeromorelos
MRM;;Aerocharter
MRN;;Missions Gouvernemtales Francaises
MRO;;Morrison Flying Service
MRP;;Abas
MRR;2G;San Juan Airlines
MRT;MR;Air Mauritanie
MRW;6V;Mars RK
MRX;;Herman's Markair Express
MRY;;Air Marine
MRZ;;Medical Air Rescue Services
MSA;7M;Mistral Air
MSC;;Air Cairo
MSF;;Minsheng International Jet
MSF;;Max Sea Food
MSG;;Servico Aéreo Regional
MSH;;US Marshals Service
MSI;M9;Motor Sich
MSJ;;Magnum Air
MSK;;Air Sport
MSL;M7;Marsland Aviation
MSM;;Aeromas
MSN;;Milenium Air Servicios Aereos Integrados
MSN;;Missionair
MSO;;Aerolíneas Mesoamericanas
MSP;;Servicio De Vigilancia Aérea Del Ministerio De Seguridad Pública
MSQ;;Meta Linhas Aéreas
MSR;MS;Egyptair
MSS;;Morris Air Service
MSV;;Aero-Kamov
MSW;;Master Airways
MSX;;Egyptair Cargo
MSY;;Massey University School of Aviation
MTA;;GAK/Mitchell Aero
MTB;;Aerotaxis Metropolitanos
MTC;N4;Mountain Air Company
MTD;;MacKnight Airlines
MTE;;Aeromet Línea Aérea
MTF;;Interjet
MTG;;Servicios Aéreos MTT
MTH;;Massachusetts Institute of Technology
MTI;;Monerrey Air Taxi
MTJ;;Metrojet
MTK;;Air Metack
MTL;;RAF-Avia
MTN;;Mountain Air Cargo
MTO;;Manitoulin Air Services
MTP;;Island Helicopters
MTR;;Metroflight
MTS;;Med Jets
MTS;;Mantrust Asahi Airways
MTV;;Mountain Valley Air Service
MTX;;Multi Taxi
MTY;;Air Montegomery
MTZ;;Mali Airways
MUA;;Murray Air
MUI;;Trans Air
MUN;;Aeromundo Ejecutivo
MUR;;Aerolínea Muri
MVA;;Mississippi Valley Airways
MVD;KV;Kavminvodyavia
MVG;;Moldova
MVI;;Metro Business Aviation
MVK;;Helicopter Training & Hire
MVL;H5;Mavial Magadan Airlines
MVM;;Air Cargo America
MVN;;Marvin Limited
MVR;;Maverick Airways
MVY;;VIM-Aviaservice
MW;;MUL
MWA;MY;Midwest Airlines (Egypt)
MWG;MH;MASwings
MWI;;Malawian Airlines 2014
MWM;;Modern Transporte Aereo De Carga
MWR;;Raslan Air Service
MWS;;Malta Wings
MWT;;Midwest Aviation Division
MWY;;Mauritanienne Airways
MXA;MX;Mexicana de Aviación
MXB;;Mex Blue
MXC;GJ;Compania Mexicargo
MXD;OD;Malindo Airways
MXE;;Mocambique Expresso
MXF;;Maximum Flight Advantages
MXJ;MY;Maxjet Airways
MXL;8M;Maxair
MXO;;Aerotaxi Mexicano
MXP;;May Air Xpress
MXQ;;Transportes Aéreos Mexiquenses
MXS;;Millon Express
MXS;;Maxsus-Avia
MXT;;México Transportes Aéreos
MXU;;Maximus Air Cargo
MXX;;Merchant Express Aviation
MYA;;Myflug
MYD;MW;Maya Island Air
MYI;;Mayair
MYO;;Dominguez Toledo (Grupo Mayoral)
MYP;;Mann Yadanarpon Airlines
MYS;;Aero Yaqui Mayo
MYT;VZ;MyTravel Airways
MYW;;My Way Airlines
MYX;;Smartlynx Airlines Estonia
MZA;IH;Irtysh Air
MZE;;Zenith Aviation (Malta)
MZK;;AVC Airlines
MZL;;Aerovías Montes Azules
MZS;M2;Mahfooz Aviation
NAA;;National Oceanic and Atmospheric Administration
NAB;;Mina Airline Company
NAC;NC;Northern Air Cargo
NAD;;Seulawah Nad Air
NAE;;Nations Air Express Inc
NAF;;Royal Netherlands Air Force
NAH;;Nahanni Air Services Ltd
NAI;;North Adria Aviation
NAJ;;North American Jet Charter Group
NAL;NA;National Airlines
NAL;;Northway Aviation Ltd
NAM;;Nortland Air Manitoba
NAN;;National Airlines
NAO;NA;North American Airlines
NAP;;Napier Air Service Inc
NAR;;Air Continental Inc
NAS;UE;Nasair
NAT;;North Atlantic Air Inc
NAU;;Antanik-Air
NAU;;Danaus Lineas Aereas
NAV;;Nav Flight Planning
NAX;DY;Norwegian Air Shuttle
NAY;;Navegación Servicios Aéreos Canarios S.A.
NAZ;;Servicios Aéreos del Nazas S.A. de C.V.
NBE;;Novosibirsk Aviaenterprise
NBK;F4;Albarka Air
NBL;;Nobil Air
NBN;;North British Airlines
NBR;;Haughey Air
NBS;;Nimbus Aviation
NCA;KZ;Nippon Cargo Airlines
NCB;;North Caribou Flying Service Ltd
NCC;;North Coast Air Services Ltd
NCE;;Northcoast Executive Airlines
NCF;;Norfolk County Flight College
NCG;;Nederlandse Kustwacht
NCH;;Chanchangi Airlines
NCL;;ACA-Ancargo Air Sociedade de Transporte de Carga Lda
NCM;;Nas Air
NCN;N4;National Airlines
NCN;;Nicon Airways
NCO;;Natalco Air Lines
NCP;;Capital Airlines Limited
NCR;N8;National Air Cargo dba National Airlines
NCS;;Simpson Air Ltd
NCT;;Pete Air
NDA;;Northern Airways
NDC;LF;FlyNordic
NDF;;Namibian Defence Force
NDS;;Nordstree (Australia)
NDU;;University of North Dakota
NEA;EJ;New England Airlines
NEB;;State of Nebraska
NEC;;Necon Air
NEE;;Northeast Airlines
NEF;;Nord-Flyg
NEG;;Línea Aérea de Fumig Aguas Negras
NEJ;;Netjets Business Aviation
NEL;;Aero Servicios de Nuevo Laredo
NEN;;North-East Airlines
NER;;Air Newark
NES;JH;Nordeste Linhas Aéreas Regionais
NET;;Network Aviation Services
NEW;;Northeastern Aviation
NEX;;Northern Executive Aviation
NEZ;;New England Air Express
NFA;M3;North Flying
NFC;;North Atlantic Cargo
NFF;;Aircraft Support and Services
NFL;;Northaire Freight Lines
NFS;;Afrique CArgo Service Senegal
NFT;;Nefteyugansk Aviation Division
NGA;;Nigeria Airways
NGC;;Angoservice
NGE;;Angel Airlines
NGF;;Air Charity Network
NGF;;Angel Flight America
NGK;;Oriental Air Bridge
NGO;;Air-Angol
NGP;;Air Nigeria
NGR;;Nigerian Air Force
NGV;;Angoavia
NGX;;Nigerian Global
NHC;;Northern Helicopter
NHG;;NHT Linhas Aéreas
NHK;;Federal Aviation Administration
NHL;;Northumbria Helicopters
NHR;;Nuevo Horizonte Internacional
NHT;;New Heights 291
NHV;;NHV Aviation
NHZ;;Nada Air Service
NIC;;Northern Illinois Commuter
NID;;Aeroni
NIE;;Aeroejecutiva Nieto
NIG;AJ;Aero Contractors
NIN;;Niger Airlines
NIN;;Nurman Avia Indopura
NIR;;Norsk Flytjeneste
NIS;;Nicaragüense de Aviación
NIT;;Midwest Aviation
NJA;;New Japan Aviation
NJC;;Nashville Jet Charters
NJS;NC;National Jet Systems
NKF;8N;Barents AirLink
NKL;;Nakheel Aviation
NKP;;Abakan Air
NKS;NK;Spirit Airlines
NKV;;Nikolaev-Air
NKY;;Aeromonkey
NKZ;;Aerokuzbass
NLA;;Neiltown Air
NLC;;Nelair Charters
NLG;;NEL Cargo
NLH;DU;Norwegian Long Haul
NLK;;Elbrus-Avia Air Enterprise
NLL;;Northafrican Air Transport
NLS;;Nationale Luchtvaartschool
NLT;;Newfoundland Labrador Air Transport
NLW;;Nile Wings Aviation Services
NLY;HG;Niki
NMB;SW;Air Namibia
NMD;;Nomad Aviation
NMI;LW;Pacific Wings
NML;;Gambia New Millennium Air
NOA;;Norontair
NOC;;Norcopter
NOF;;Fonnafly
NOH;;No. 32 (The Royal) Squadron
NOK;DD;Nok Air
NOL;;National Overseas Airlines Company
NON;;Servicios Aéreos Latinoamericanos
NOR;;Norsk Helikopter
NOS;NO;Neos
NOT;;Línea Aérea Costa Norte
NOV;O9;Nova Airline
NOW;;Royal Norwegian Air Force
NOY;;Noy Aviation
NPC;;Western Air Couriers
NPL;;Air Nepal International
NPO;;Novosibirsk Aviation Production Association
NPR;;Air Napier
NPT;;Atlantic Airlines
NPX;;Northeast Aviation
NRC;;North Sea Airways
NRD;6N;Nordic Regional
NRE;;Aviones Are
NRG;;Ross Aviation
NRK;;Naturelink Charter
NRL;;Nolinor Aviation
NRN;;Royal Netherland Navy
NRO;;Aero Rent JSC
NRP;;Aeronord-Grup
NRR;;Natureair
NRS;;Atlantic Richfield Company
NRT;;Norestair
NRV;;North Vancouver Airlines
NRW;;Polizeifliegerstaffel Nordrhein-Westfalen
NRX;;Norse Air Charter
NRZ;;Servicios Aéreos Monarrez
NSA;;Nile Safaris Aviation
NSC;;Societe De Transport Aerien De Mauritanie
NSE;;SATENA
NSF;;Northamptonshire School of Flying
NSK;;Air Intersalonika
NSL;;Neric
NSM;;Global Jet Corporation
NSO;;Aerolíneas Sosa
NSP;;Novosibirsk Aircraft Repairing Plant
NSR;;Nine Star Airways
NSR;;National Air Charter
NSS;;Northstar Aviation
NSW;;Country Connection Airlines
NTA;;Northern Thunderbird Air
NTB;;Servicios Aéreos Del Norte
NTC;;Gibson Aviation
NTD;;Aero Norte
NTE;;Interaire
NTG;;Servicios Integrales De Aviación
NTH;;Hokkaido Air System
NTJ;2N;NextJet
NTK;;National Air Traffic Controllers Association
NTL;;Air Anatolia
NTR;;TNT International Aviation
NTS;;Cirrus Air
NTT;;Inter Tropic Airlines
NTV;;Air Inter Ivoire
NTW;CE;Nationwide Airlines
NTX;;Northern Jet Management
NUB;;Nomad Aviation
NUL;;Aeroservicios De Nuevo Leon
NUN;;Nunasi-Central Airlines
NVA;;Aeroclub de Albacete
NVA;;Nile Valley Aviation Company
NVC;;Nav Canada
NVD;X9;Avion Express
NVG;;Novogorod Air Enterprise
NVI;;Avial NV Aviation Company
NVJ;;Fly International Airways
NVK;;Nizhnevartovskavia
NVL;;Navigator Airlines
NVM;;Naviera Mexicana
NVP;;Navegacao Aérea De Portugal
NVQ;VQ;Novo Air
NVR;1I;Novair
NVY;;Royal Navy
NWA;NW;Northwest Airlines
NWD;;New World Jet Corporation
NWE;;Northwest Aero Associates
NWG;;Airwing
NWL;HW;North-Wright Airways
NWN;;Northwinds Northern
NWO;;RAF Northwood
NWR;FY;Northwest Regional Airlines
NWS;N4;Nordwind Airlines
NWT;;Northwest Territorial Airways
NWW;;North West Airlines
NWZ;;Nationwide Airlines (Zambia)
NXA;;Air Next
NXF;;Nextflight Aviation
NXS;;Nexus Aviation
NXT;;National Express
NYA;;Nanyah Aviation
NYB;;Belgian Navy
NYH;;New York Helicopter
NYL;;Mid Airlines
NYS;;Nyasa Express
NYT;;Yeti Airlines
NZA;;Nayzak Air Transport
NZM;NM;Mount Cook Airlines
OAA;;Oxley Aviation
OAC;;Oriental Airlines
OAD;;Orscom Tourist Installations Company
OAE;OY;Omni Air International
OAL;OA;Olympic Air
OAL;OA;Olympic Airlines
OAO;;Arkhangelsk 2 Aviation Division
OAP;;COAPA AIR
OAV;;Omni - Aviacao e Tecnologia
OAW;2L;Helvetic Airways
OAX;;Operational Aviation Services
OBA;;Aerobanana
OBK;;Amako Airlines
OCA;R7;Aserca Airlines
OCE;;Heliocean
OCM;UQ;O'Connor Airlines
OCN;;O Air
OCO;;Ostend Air College
OCS;;Ocean Sky (UK)
ODI;;Jonsson, H Air Taxi
ODM;;Pan African Airways
ODS;;Odessa Airlines
ODY;;Odyssey International
OEA;OX;Orient Thai Airlines
OEC;;Christophorus Flugrettungsverein
OED;;Orion Air Charter
OES;;ART Aviation
OFA;;Helitaxi Ofavi
OFF;;Challenge International Airlines
OGI;;Aerogisa
OGJ;;Bakoji Airlines Services
OGN;QO;Origin Pacific Airways
OHK;O8;Oasis Hong Kong Airlines
OHY;8Q;Onur Air
OIC;;Iwamoto Crane Co Ltd
OIX;;Orion-x
OJY;;Florida Air
OKA;;Okay Airways
OKJ;;Okada Airlines
OKL;;Oklahoma Department of Public Safety
OKP;;Okapi Airways
OKS;S0;Slok Air Gambia
OKT;;Soko Aviation
OLA;OJ;Overland Airways
OLC;;Solar Cargo
OLE;;Operadora de Lineas Ejecutivas
OLO;;Soloflight
OLR;;Colaéreos
OLT;OL;OLT Express Germany
OLV;;Aerolíneas Olve
OLX;;Olimex Aerotaxi
OLY;;Olympic Aviation
OMA;WY;Oman Air
OMF;;Omniflys
OMG;;Aeromega
OML;;Organizacoes Mambra
OMN;;Servicios Aereos Ominia
OMR;;Minair
OMS;N3;Omskavia Airline
